,Building,Ecost_base (€),Ecost_SC (€),Ecost_EC (€),Ecost_EC_BESS (€),Savings_SC (€),Savings_SC (%),Savings_EC (€),Savings_EC (%),Savings_EC_BESS (€),Savings_EC_BESS (%),Income_PV_SC(€),Income_PV_EC(€),Income_PV_EC_B(€),incomeEC_total,incomeEC_b_total,PV_Power_W,PV_Investment_€
3147,B1334,1396.1179851999998,841.2047739,818.8437059740451,370.3829886248235,554.9132112999998,0.3974687076468728,577.2742792259547,0.41348531094473207,1025.7349965751764,0.7347050947332617,745.0438082000001,715.2006234992633,676.1646041931768,5275416.328113,2804327.871184995,11028.8,12131.680000000002
3148,B4466,5120.3455222,3207.5572905000004,3130.0501177375777,1285.9165333833164,1912.7882316999999,0.3735662414590635,1990.2954044624225,0.38870333961511155,3834.428988816684,0.7488613751146209,2791.7921274,2755.8627673488554,2605.446354587904,5275416.328113,2804327.871184995,59806.4,65787.04000000001
3149,B1879,2953.0158982,1709.6274342000002,1707.4063571403797,727.1026448960918,1243.3884639999997,0.42105715203155614,1245.6095410596201,0.4218092905693047,2225.9132533039083,0.7537762511406408,2393.1784015000003,2317.2959697026768,2190.8167591999704,5275416.328113,2804327.871184995,35488.0,39036.8
3150,B1008,2285.9281423,1327.9316967,1323.1539502114874,574.0607625483522,957.9964456000002,0.419084234483463,962.7741920885128,0.42117430302065917,1711.867379751648,0.7488719124955706,1709.3034920999999,1652.5802222023533,1562.3815404071406,5275416.328113,2804327.871184995,25422.4,27964.64
3151,B3893,783.0942699999999,609.3545039999999,473.6265426495831,235.1235189312349,173.73976600000003,0.2218631557602893,309.46772735041685,0.3951857895096294,547.970751068765,0.6997506839997246,107.5474053,101.05126761202435,95.53583725053004,5275416.328113,2804327.871184995,1411.2,1552.3200000000002
3152,B1690,6510.0425428,3921.0882570000003,3888.7985813661658,1597.3166132579618,2588.9542857999995,0.39768623150755605,2621.243961433834,0.40264621071223056,4912.725929542038,0.7546380683756717,3691.8263385,3595.617693291174,3399.367023086375,5275416.328113,2804327.871184995,59947.2,65941.92000000001
3153,B1074,1191.5092198,744.0514542000001,704.8299932578855,325.4728025969344,447.4577655999999,0.37553865145509124,486.6792265421145,0.40845611469444254,866.0364172030656,0.7268398790472084,501.8224548,480.84435658779614,454.5996233335846,5275416.328113,2804327.871184995,7819.2,8601.12
3154,B2053,1659.2140098999998,981.6850260000001,967.9605636020889,430.9315338799687,677.5289838999997,0.4083433359755889,691.253446297911,0.41661500094226694,1228.282476020031,0.7402797159927905,1006.4403752000001,970.9546959025228,917.9594872726112,5275416.328113,2804327.871184995,15164.8,16681.28
3155,B3138,1218.9199729,748.5175899000001,714.5383376432518,331.14288040862675,470.4023829999999,0.38591736410786637,504.38163525674815,0.4137938884180771,887.7770924913732,0.7283309095175573,580.3214246,557.8450603125879,527.3975888917389,5275416.328113,2804327.871184995,8249.6,9074.56
3156,B3581,1796.4300328999998,1057.0218543,1046.087911477439,463.78843743717727,739.4081785999997,0.4115986512463075,750.3421214225607,0.41768513534104856,1332.6415954628226,0.7418277200095137,1153.5674837000001,1117.556681236253,1056.559860552652,5275416.328113,2804327.871184995,17321.600000000002,19053.76000000001
3157,B2494,5435.386900400001,3223.9672596,3210.1932595054877,1331.6193144205222,2211.4196408000007,0.40685597572405713,2225.193640894513,0.4093901099718875,4103.767585979478,0.7550092865840836,3513.9445646000004,3421.6853291901343,3234.927977223485,5275416.328113,2804327.871184995,54574.4,60031.84
3158,B2350,3972.5315348000004,2575.8194814000003,2457.393313124294,1014.5873274787886,1396.7120534,0.35159243952240105,1515.1382216757065,0.38140369897705223,2957.9442073212117,0.7445993018328881,1360.4212810000001,1338.9491993271458,1265.8686606957958,5275416.328113,2804327.871184995,32620.8,35882.880000000005
3159,B4218,1192.2598784000002,754.1974638,712.1765370159791,327.2908510686033,438.0624146000001,0.36742192078783625,480.0833413840211,0.40266669212109,864.9690273313969,0.7254869873606549,484.2786585,470.8618490192401,445.161966182332,5275416.328113,2804327.871184995,7832.0,8615.2
3160,B3575,1649.3161441,985.4911224000002,966.7896798528357,432.63799054742924,663.8250216999998,0.4024850081499907,682.5264642471643,0.41382391525646883,1216.6781535525706,0.7376864392584288,946.1233508,917.2149870091777,867.1529194377853,5275416.328113,2804327.871184995,14856.0,16341.600000000002
3161,B1681,1664.3453043999998,983.0352869999999,969.4563539465813,432.5483427121223,681.3100173999999,0.4093561688183533,694.8889504534185,0.41751489226205224,1231.7969616878775,0.7401090136952938,1018.8980807,982.5545493254417,928.9262147064205,5275416.328113,2804327.871184995,15248.0,16772.800000000003
3162,B1841,1482.1738226999998,889.6060305,867.8357963107585,392.68718880870733,592.5677921999999,0.39979642274382476,614.3380263892413,0.41448446665326566,1089.4866338912925,0.7350599620674927,814.4464192,787.2127099469153,744.2462337809222,5275416.328113,2804327.871184995,12387.2,13625.920000000002
3163,B3307,737.4397584999999,596.3068215000001,448.62424368901304,224.5900603875514,141.13293699999986,0.19138232699451052,288.8155148109869,0.39164624836401046,512.8496981124486,0.695446227574735,56.31099979999999,52.562789395367794,49.69388521072058,5275416.328113,2804327.871184995,692.8,762.08
3164,B1414,31185.654683199995,21965.573974500003,13654.722415566386,5992.882521332957,9220.080708699992,0.29565134361815837,17530.93226763361,0.5621473220851665,25192.772161867037,0.8078320759268401,786.8352373,805.4231079727574,761.4626988800421,5275416.328113,2804327.871184995,68148.8,74963.68000000001
3165,B2557,2219.7797962,1307.9481975,1300.2148440668682,561.4234984832741,911.8315986999999,0.41077569958107896,919.5649521331318,0.41425953768356577,1658.3562977167257,0.7470814449954158,1401.9741824000002,1358.9158568785408,1284.745527768764,5275416.328113,2804327.871184995,21412.800000000003,23554.080000000005
3166,B1173,1487.4493285,896.0646915,874.191973498956,393.91225815132924,591.3846370000001,0.39758304748194323,613.2573550010441,0.41228789663677207,1093.5370703486708,0.7351760153412653,796.5425922,770.6956410467341,728.6306750294779,5275416.328113,2804327.871184995,12473.6,13720.96
3167,B1761,7336.524784899999,4364.6738517,4345.302283633777,1778.3869551789835,2971.8509331999985,0.4050761116920982,2991.222501266222,0.40771654004669106,5558.137829721016,0.7575981807027694,5212.6189053,5062.329867470145,4786.025289499448,5275416.328113,2804327.871184995,81459.2,89605.12000000001
3168,B2249,1876.3955945,1099.1844387,1091.4428864947602,479.0763739921639,777.2111557999999,0.4142043170843737,784.9527080052399,0.41833007405584155,1397.3192205078362,0.7446826376077575,1251.0233134,1210.170607348494,1144.1188707588617,5275416.328113,2804327.871184995,18577.6,20435.36
3169,B1865,4997.1111884,2998.1274084,2979.0997133576484,1229.8698855894893,1998.98378,0.4000278770343,2018.0114750423518,0.4038356160108754,3767.241302810511,0.7538838262305556,3015.0691229000004,2941.5690807868004,2781.016721553715,5275416.328113,2804327.871184995,49177.600000000006,54095.36000000001
3170,B3490,1128.5670819,724.5291627,672.8136980294264,313.91081920087043,404.0379191999999,0.35800966170285736,455.75338387057354,0.40383366764808487,814.6562626991295,0.7218501015709357,406.547298,394.4799032648134,372.9489864650404,5275416.328113,2804327.871184995,6793.6,7472.960000000001
3171,B1109,1536.4732554999998,918.6999399000001,901.1774944076897,403.15604435021675,617.7733155999997,0.40207228690027774,635.2957610923102,0.4134766152409024,1133.3172111497831,0.7376094618587933,872.026347,841.5108396964433,795.5807435732745,5275416.328113,2804327.871184995,13236.8,14560.480000000003
3172,B1570,1332.4340535,822.4975305,788.2247714031528,361.041866055972,509.93652299999985,0.38271051513619986,544.2092820968471,0.4084324328602482,971.392187444028,0.7290358460085905,617.8488348,599.1081258845209,566.4084950396303,5275416.328113,2804327.871184995,10038.4,11042.24
3173,B3304,735.7427824999999,595.8238662000001,447.42229057212575,224.22054276895722,139.91891629999975,0.19017368519004096,288.3204919278741,0.39187675201947925,511.52223973104265,0.6952460178989832,55.5009865,51.528846382859264,48.71637534168472,5275416.328113,2804327.871184995,660.8,726.88
3174,B2525,8355.992614899998,5131.3887747,5063.207491184867,2051.081209726918,3224.6038401999986,0.38590314625817673,3292.7851237151317,0.39406271348823335,6304.91140517308,0.7545376947713512,4313.8613024,4230.0065203864815,3999.1305804484223,5275416.328113,2804327.871184995,71952.0,79147.20000000001
3175,B3617,2313.0772255,1352.9006631000002,1346.2723950990642,584.9250064083476,960.1765624,0.41510787094125057,966.804830400936,0.41797343371964124,1728.1522190916526,0.747122577681379,1573.8633507,1525.6498649490964,1442.3791075900008,5275416.328113,2804327.871184995,24180.8,26598.88
3176,B1631,1535.7184810999997,928.0880676000002,903.1811974678793,407.79557895271853,607.6304134999996,0.3956652348578679,632.5372836321204,0.4118836176139839,1127.922902147281,0.7344594181997315,800.6798471999999,775.8684680521285,733.5211664660611,5275416.328113,2804327.871184995,12720.0,13992.000000000002
3177,B4286,903.8686218,640.7124696000001,542.886145197231,261.5695968969283,263.15615219999995,0.29114425022957463,360.982476602769,0.39937494000388474,642.2990249030718,0.7106110439191615,217.00280339999998,207.40917577207034,196.088675868023,5275416.328113,2804327.871184995,3300.8,3630.88
3178,B4037,1638.8431743999997,971.8562538000001,956.9884673828655,427.0216548337806,666.9869205999996,0.4069864225075664,681.8547070171343,0.4160585452398577,1211.8215195662192,0.7394371459672349,978.2706145,942.4289853086964,890.9907246915149,5275416.328113,2804327.871184995,14851.2,16336.32
3179,B2446,5344.8646284,3145.0897809000003,3138.0152183052937,1295.6540257752586,2199.7748474999994,0.41156792555820226,2206.849410094706,0.4128915442251963,4049.210602624741,0.7575889913299607,4200.634187,4074.4364344110227,3852.0515900901273,5275416.328113,2804327.871184995,63139.2,69453.12
3180,B1510,2448.9261697,1419.5353311000001,1416.5869053790275,609.3539572585119,1029.3908386,0.4203437618236172,1032.3392643209727,0.4215477285897259,1839.5722124414883,0.751175039575342,1896.9656439,1834.253025490088,1734.1385482893388,5275416.328113,2804327.871184995,27571.2,30328.32
3181,B2697,1599.1605304,955.6548309000002,937.9300919817207,418.9785981985725,643.5056994999998,0.4024021899408929,661.2304384182793,0.4134859670735401,1180.1819322014276,0.738000913458155,921.129641,891.1831528396365,842.5419162180874,5275416.328113,2804327.871184995,14228.8,15651.680000000002
3182,B3849,873.675113,641.4163155000001,527.4095713761266,256.7570155437085,232.2587974999999,0.26584115083978577,346.26554162387345,0.39633215650938824,616.9180974562914,0.7061184280938668,166.263653,160.65232086672316,151.88383424511233,5275416.328113,2804327.871184995,2798.4,3078.24
3183,B2032,1364.8212836999999,830.4879564,803.6538590957498,365.0203418465627,534.3333272999998,0.39150424578039567,561.1674246042501,0.4111654993267234,999.8009418534372,0.7325508136442591,677.4424339000001,653.2711454485666,617.6152690301847,5275416.328113,2804327.871184995,10089.6,11098.56
3184,B1175,12765.2513711,7696.8668592,7640.854261343911,3094.458546380076,5068.384511899999,0.39704541372170793,5124.397109756088,0.401433309911743,9670.792824719923,0.7575873395344331,8307.6594884,8084.656890760993,7643.392143358047,5275416.328113,2804327.871184995,133150.40000000002,146465.44000000003
3185,B3560,1397.9302036,853.1129636999999,825.6307654516913,374.6039685820184,544.8172399,0.389731360333275,572.2994381483086,0.4093905666209247,1023.3262350179815,0.7320295622647505,698.2170202,678.6741942763317,641.6318063367177,5275416.328113,2804327.871184995,11056.0,12161.6
3186,B1504,1595.4260751,947.2362588,932.0757185586544,416.2200305733983,648.1898163,0.40628006926574267,663.3503565413455,0.4157825717495355,1179.2060445266015,0.7391166929829011,953.5647914,920.5107073749416,870.2687576843251,5275416.328113,2804327.871184995,14169.6,15586.56
3187,B3144,1032.5828267,673.8101307,612.7296718102218,289.81509262748807,358.772696,0.3474517362898536,419.8531548897781,0.4066048204884194,742.7677340725119,0.7193299315719792,353.3729514,336.97292822080095,318.58077181118165,5275416.328113,2804327.871184995,5328.0,5860.8
3188,B2262,5052.193573,3069.738792,3035.654297482332,1247.037729557752,1982.4547809999995,0.39239485826407383,2016.5392755176676,0.3991413326469682,3805.1558434422477,0.7531690519100085,2871.2787104,2802.7938910539033,2649.815953329449,5275416.328113,2804327.871184995,51880.0,57068.00000000001
3189,B3785,1371.3962742,835.6242879000001,808.4782055310495,367.02451999916315,535.7719863,0.3906762737944151,562.9180686689506,0.41047075834979,1004.3717542008369,0.7323716515029429,685.1958063,663.0920048745432,626.9001008779427,5275416.328113,2804327.871184995,10649.6,11714.56
3190,B4162,1400.0862495999997,844.0900263000001,821.1641170718042,371.7454642487158,555.9962232999997,0.39711569445014266,578.9221325281956,0.4134903351087062,1028.340785351284,0.7344838831501115,740.1716983000001,711.2197570489628,672.4010154891521,5275416.328113,2804327.871184995,11097.6,12207.36
3191,B2379,4865.9795842,2814.3163314000003,2812.247025412041,1173.7450601242351,2051.6632528,0.4216341678583732,2053.7325587879595,0.42205942775767047,3692.234524075765,0.7587854532034156,4432.382875,4273.772971096968,4040.5082356814464,5275416.328113,2804327.871184995,65521.6,72073.76000000001
3192,B4173,2134.1217666000002,1240.7691861000003,1235.801769492527,537.4788579568992,893.3525804999999,0.41860431512455565,898.3199971074732,0.4209319314233141,1596.642908643101,0.7481498636260153,1526.2726949,1471.9392008557015,1391.5999992749469,5275416.328113,2804327.871184995,22624.0,24886.4
3193,B1774,10655.9972681,6183.4010211,6179.25953427423,2541.954574735898,4472.5962469999995,0.4197257313859539,4476.73773382577,0.42011438452855265,8114.042693364102,0.7614531506736077,10633.979509,10255.197611944488,9695.463631276323,5275416.328113,2804327.871184995,156438.4,172082.24000000002
3194,B3228,1289.2149875,805.4767179000002,766.2206643999866,351.1569118964644,483.73826959999985,0.3752192413912655,522.9943231000134,0.4056688203060573,938.0580756035356,0.7276195861037766,535.2890129,517.6941685387433,489.43815352179394,5275416.328113,2804327.871184995,8963.2,9859.520000000002
3195,B1791,6390.2999904,4026.5831322000004,3924.4569767529183,1596.6774888930725,2363.7168581999995,0.36989137626573976,2465.8430136470815,0.3858728099387291,4793.622501506928,0.7501404486030822,2471.6254941,2433.484332445826,2300.6635011137178,5275416.328113,2804327.871184995,49680.0,54648.00000000001
3196,B2556,2211.2664222000003,1295.6454684,1290.1707001560817,555.9788364549921,915.6209538000003,0.41407084402296684,921.0957220439186,0.4165466959551241,1655.287585745008,0.7485699457680699,1583.9579236999998,1534.1306007630908,1450.396960464457,5275416.328113,2804327.871184995,23993.6,26392.960000000003
3197,B2333,2279.6026326,1328.2596684000002,1324.026600852184,570.9374916204415,951.3429641999999,0.4173284196969653,955.5760317478162,0.419185351904044,1708.6651409795586,0.7495451692081707,1639.9088419,1584.7543904332197,1498.2576775560947,5275416.328113,2804327.871184995,24422.4,26864.64
3198,B4014,1099.5434100999998,705.9897504,653.8526153922,305.515998526075,393.5536596999998,0.3579246222431613,445.6907947077998,0.405341699667197,794.0274115739248,0.7221428497322454,400.5778225,384.4479503820566,363.46458275036605,5275416.328113,2804327.871184995,6115.2,6726.72
3199,B3129,15741.783367499998,6550.7389083,4364.849955869078,1990.3961107487758,9191.044459199999,0.5838629743930759,11376.93341163092,0.7227220160531104,13751.387256751223,0.8735596809915396,7352.2064271,7362.368990302484,6960.527089441395,5275416.328113,2804327.871184995,156649.59999999998,172314.56
3200,B3172,3305.6585919999998,1955.283687,1946.961148208906,818.3236781155683,1350.3749049999997,0.4085040446306319,1358.6974437910937,0.4110217089808571,2487.3349138844314,0.7524476120746445,2050.0315265,1987.56081545515,1879.0787199215627,5275416.328113,2804327.871184995,31971.2,35168.32
3201,B2570,5120.7366815,2958.3891999,2956.2738889322254,1234.228125605826,2162.3474815999994,0.4222727345875927,2164.462792567774,0.42268582182471165,3886.5085558941737,0.7589744987152341,4654.1125719,4496.480285042743,4251.060069442853,5275416.328113,2804327.871184995,67960.0,74756.0
3202,B1824,1665.1483603000001,981.0150246000002,968.3884243567312,431.91802258197265,684.1333357,0.41085428302421273,696.7599359432689,0.41843715104024587,1233.2303377180274,0.7406128889895693,1042.9523931,1006.8531177693908,951.8985547387564,5275416.328113,2804327.871184995,15259.2,16785.120000000003
3203,B2493,5469.219093,3310.8843294,3279.4405779478075,1353.3782694216288,2158.3347636,0.394633077757377,2189.7785150521922,0.4003822991576381,4115.840823578371,0.7525463422824284,3108.2562964000003,3044.8498825664215,2878.6604038458117,5275416.328113,2804327.871184995,54857.600000000006,60343.36000000001
3204,B2996,1160.5724925000002,727.0428753,685.3478727425256,318.4656500419014,433.5296172000002,0.3735480721812818,475.22461975747456,0.40947430929867096,842.1068424580988,0.7255960725418439,489.64197830000006,468.5098253232828,442.93831715410727,5275416.328113,2804327.871184995,7328.0,8060.800000000001
3205,B1508,1646.0005505999998,970.8843546,958.1671849550821,427.07083078286007,675.1161959999997,0.41015551043036197,687.8333656449176,0.4178816133410094,1218.9297198171398,0.7405402868017363,1017.7460874,980.601805185941,927.0800523503032,5275416.328113,2804327.871184995,14960.0,16456.0
3206,B1341,2426.227691,1407.3478497,1403.322362678426,606.2870578526076,1018.8798413,0.4199440329032169,1022.905328321574,0.4216031875804578,1819.9406331473924,0.7501112281829085,1813.4320151000002,1753.1601169151877,1657.4717325346996,5275416.328113,2804327.871184995,27216.0,29937.6
3207,B3220,958.8438372999999,666.5478912000001,576.345647534693,276.4502594025217,292.2959460999998,0.3048420761852873,382.49818976530696,0.3989160433490195,682.3935778974783,0.7116837501078638,242.6177667,235.10978929588626,222.2773756032078,5275416.328113,2804327.871184995,4156.8,4572.4800000000005
3208,B3283,720.5681445,593.2857474,439.486818212737,221.2308571086329,127.28239710000003,0.17664172094135647,281.08132628726304,0.3900829205852619,499.3372873913671,0.6929771891843147,36.146108999999996,33.75204572770026,31.90984164487933,5275416.328113,2804327.871184995,420.8,462.88
3209,B1370,10629.071546199999,6208.0163397000015,6201.182853342054,2548.4527536928117,4421.055206499997,0.415939923565626,4427.888692857945,0.41658282885874076,8080.618792507187,0.7602375012139315,9598.749413099998,9286.062538181697,8779.22445022754,5275416.328113,2804327.871184995,144486.4,158935.04
3210,B1838,2397.9472377,1390.3363233,1386.6074849980198,599.895552667453,1007.6109144000002,0.42019728314224875,1011.3397527019804,0.4217522957978052,1798.051685032547,0.74982954452207,1800.6738742999999,1741.6409146778444,1646.5812543031154,5275416.328113,2804327.871184995,26780.8,29458.88
3211,B3229,1293.7952397,810.4387698,768.1001903300566,352.0233216114844,483.35646989999987,0.37359580176850754,525.6950493699433,0.4063201295220713,941.7719180885156,0.7279141932125905,497.23204130000005,479.05274193373265,452.90579593239414,5275416.328113,2804327.871184995,7916.799999999999,8708.48
3212,B2896,1250.2964576,779.4045729,740.3229990708371,341.8553388502604,470.8918847,0.37662418527834435,509.9734585291628,0.40788203104092585,908.4411187497395,0.726580574733078,544.7775412000001,528.9638966908011,500.09277409247727,5275416.328113,2804327.871184995,8744.0,9618.4
3213,B1376,2194.199466,1278.8552745,1273.666814294732,552.957578322691,915.3441915000001,0.41716544265169375,920.5326517052681,0.4195300682409646,1641.241887677309,0.7479911982064574,1555.2284071,1503.5032049871625,1421.4412237636486,5275416.328113,2804327.871184995,23273.6,25600.960000000003
3214,B3748,1915.6324657,1128.0997269,1118.690917960361,490.0191711123364,787.5327388000001,0.4111084735203755,796.941547739639,0.4160200675281544,1425.6132945876636,0.7441997982983254,1193.2936107,1153.0735443323485,1090.1381949227411,5275416.328113,2804327.871184995,17907.2,19697.92
3215,B1712,5873.4007842,3650.5861919999998,3582.3455519624868,1463.2714931822075,2222.8145922000003,0.37845443787517113,2291.0552322375133,0.39007302862775295,4410.129291017793,0.7508646954387065,2902.7504691000004,2860.426208240557,2704.302668887086,5275416.328113,2804327.871184995,57561.6,63317.76
3216,B4477,34658.6490392,19704.2916321,19701.652850261635,8114.66096004829,14954.357407099997,0.43147548510001527,14956.996188938363,0.43155162141552433,26543.988079151706,0.765869092275629,58283.3853996,56013.18352112287,52955.95504356943,5275416.328113,2804327.871184995,812024.0,893226.4
3217,B2017,1218.697878,756.568116,720.1652162171945,331.78747053925605,462.1297619999999,0.37919961160382026,498.53266178280546,0.4090699350366847,886.910407460744,0.7277524835903127,540.7648409000001,520.3677596627193,491.96581866178303,5275416.328113,2804327.871184995,8249.6,9074.56
3218,B4112,1914.5897436,1119.1470714000002,1111.4349518326267,488.3250619875636,795.4426721999998,0.41546376964515136,803.1547917673734,0.41949184907739173,1426.2646816124366,0.7449453264753385,1286.9394727,1242.6505599926668,1174.826050817525,5275416.328113,2804327.871184995,19124.8,21037.28
3219,B2703,1974.9088504999997,1174.4368704,1163.4381770791601,504.82473019557864,800.4719800999997,0.4053209746350265,811.4706734208396,0.4108901903069575,1470.084120304421,0.7443807444238406,1212.1793715,1175.3071658084186,1111.1582938588872,5275416.328113,2804327.871184995,18616.0,20477.6
3220,B2783,1659.7280099999998,986.1315858,970.6857699086329,432.4073455371389,673.5964241999998,0.40584747629823986,689.0422400913669,0.4151537094872352,1227.3206644628608,0.7394709597404824,978.7934279000001,945.7324855315895,894.1139181665651,5275416.328113,2804327.871184995,14776.0,16253.600000000002
3221,B3164,4411.7537225,2830.0387977,2303.2565579426737,996.5617268750327,1581.7149247999996,0.3585229421880994,2108.497164557326,0.4779272137979878,3415.1919956249667,0.774112112878705,83.47465270000001,89.79225837423381,84.89135055023874,5275416.328113,2804327.871184995,9200.0,10120.0
3222,B3862,841.9462525,641.5983143999999,511.185960006078,250.11813936464898,200.34793810000008,0.23795810897085748,330.760292493922,0.3928520276820426,591.828113135351,0.7029286149537806,112.604518,108.92033376992735,102.97540571454422,5275416.328113,2804327.871184995,1936.0,2129.6000000000004
3223,B4172,3361.0146772999997,1942.8386265000001,1940.8532105413028,822.2668676565878,1418.1760507999995,0.42194878242521133,1420.1614667586969,0.42253950164227,2538.747809643412,0.7553515986674779,2799.5819755,2705.3059708928968,2557.6489741862165,5275416.328113,2804327.871184995,41894.4,46083.84
3224,B4420,737.4397584999999,600.4502991,448.8574105128027,224.7839984109694,136.98945939999987,0.1857635933254335,288.58234798719724,0.3913300641318721,512.6557600890305,0.6951832392815455,44.4664056,41.10098521506869,38.857672220590786,5275416.328113,2804327.871184995,497.6,547.36
3225,B1493,1291.568117,792.8700183000001,762.6183581695828,348.59910955715077,498.69809869999995,0.3861183100883249,528.9497588304172,0.409540737238884,942.9690074428493,0.7300962256896972,621.5544417,601.9629876796138,569.1075370039125,5275416.328113,2804327.871184995,9392.0,10331.2
3226,B3436,947.7449494,648.3516453000001,567.5094097521337,271.64737518663696,299.3933040999999,0.3159007117785648,380.2355396478663,0.4012002806119795,676.097574213363,0.7133750220894219,268.8667487,258.00763768510024,243.92544760462175,5275416.328113,2804327.871184995,4312.0,4743.200000000001
3227,B1520,4052.7462606,2352.2303061000002,2350.1797037899064,984.436020046697,1700.5159544999997,0.4195959591726925,1702.5665568100935,0.4201019376322939,3068.3102405533027,0.7570940896011206,3528.6613912000003,3417.332326240473,3230.8125634223775,5275416.328113,2804327.871184995,52766.4,58043.04000000001
3228,B2675,1545.4167306,923.6522817,904.7629444767276,406.06271819102415,621.7644488999999,0.4023280171547018,640.6537861232723,0.41455082854871245,1139.354012408976,0.7372471061359791,880.0856279,849.0019776835674,802.6630113812043,5275416.328113,2804327.871184995,13379.2,14717.120000000004
3229,B3116,2515.382251,1467.9954945,1463.3695649891845,629.8951974053156,1047.3867565,0.416392679913205,1052.0126860108155,0.4182317361874458,1885.4870535946843,0.7495827136591672,1861.7887441,1805.6114814678895,1707.0602745281985,5275416.328113,2804327.871184995,28620.8,31482.88
3230,B1870,5392.8201887000005,3249.9624357000002,3223.735511393037,1325.0333358123657,2142.8577530000002,0.3973538293544625,2169.0846773069634,0.4022171334123131,4067.7868528876347,0.754296770623131,3061.8163619,2988.6727444344087,2825.5494429186683,5275416.328113,2804327.871184995,49201.6,54121.76
3231,B3761,1561.5850177,942.1006059000001,920.0349863795986,412.3131796395792,619.4844117999999,0.3967023279413984,641.5500313204013,0.4108325989610968,1149.2718380604208,0.7359649490958489,836.7316337,811.3192888054803,767.037063118573,5275416.328113,2804327.871184995,13387.2,14725.920000000002
3232,B2707,1471.6373747,880.2513054,861.6753781542086,388.16119206335827,591.3860693,0.40185583722386553,609.9619965457914,0.4144784625833079,1083.4761826366416,0.7362385607103198,831.7420141000001,803.0163659483228,759.1873180779606,5275416.328113,2804327.871184995,12224.0,13446.4
3233,B3320,740.9529104,596.8055133,450.11659416516295,225.360099084312,144.14739709999992,0.1945432632448702,290.836316234837,0.3925165987644618,515.592811315688,0.6958509833470357,61.178199000000006,56.86193844512115,53.75838448558306,5275416.328113,2804327.871184995,747.2,821.9200000000001
3234,B3987,1828.236777,1079.6220531000001,1068.6076137841117,470.6011033456466,748.6147239,0.4094736159549425,759.6291632158884,0.41549824003780467,1357.6356736543535,0.7425929128732068,1130.9227299,1095.7245868309217,1035.9193731324056,5275416.328113,2804327.871184995,17305.6,19036.16
3235,B2499,1371.4551618,839.0898405000002,809.8260727328144,368.2482685707178,532.3653212999999,0.3881755205188655,561.6290890671856,0.40951327080213235,1003.2068932292823,0.7314908435742068,666.7668615,644.8534264773209,609.6569935066628,5275416.328113,2804327.871184995,10646.4,11711.040000000005
3236,B3949,1176.941504,746.2229508,701.0664687594301,325.4975378384198,430.71855319999986,0.36596428262249464,475.8750352405698,0.4043319346146279,851.4439661615801,0.7234377947143753,472.18755469999996,459.64493745280566,434.55727944075824,5275416.328113,2804327.871184995,7939.2,8733.12
3237,B2028,3607.3449907,2109.8283876,2106.8290733237636,884.8835868108106,1497.5166030999999,0.4151298550487152,1500.5159173762363,0.4159613015236071,2722.4614038891896,0.7546994842211917,2969.0284241,2892.1183206860837,2734.2650094719265,5275416.328113,2804327.871184995,45545.600000000006,50100.16000000001
3238,B4362,2003.8655614,1179.5514444,1169.3932088676186,514.2389957679748,824.3141169999999,0.41136198599275947,834.4723525323814,0.41643130587531907,1489.6265656320252,0.7433764990657847,1314.1155241000001,1276.7424990340683,1207.0572342235487,5275416.328113,2804327.871184995,20579.2,22637.120000000003
3239,B2452,2087.5089069,1225.0404333000001,1218.2225396550493,529.3558085172272,862.4684735999999,0.41315678737907086,869.2863672449507,0.416422830279494,1558.153098382773,0.7464174611339345,1370.3391702000004,1325.534910335917,1253.1865305238323,5275416.328113,2804327.871184995,20865.6,22952.16
3240,B1439,3640.9823159999996,2115.4743738,2113.0732277912584,889.7237485720102,1525.5079421999994,0.41898251894723004,1527.9090882087412,0.41964199647289396,2751.2585674279894,0.7556363444386446,2958.2089726000004,2868.1560149558422,2711.610578760764,5275416.328113,2804327.871184995,44164.8,48581.28
3241,B2339,1384.2344042,836.9729631000001,813.0329079975063,368.8173383150786,547.2614410999998,0.3953531565459698,571.2014962024937,0.41264795504964497,1015.4170658849214,0.7335586103076005,737.7565941,711.5708879340738,672.7329814692561,5275416.328113,2804327.871184995,10846.4,11931.040000000005
3242,B3646,780.449077,614.2665411,475.02407373326326,235.51353426690008,166.18253589999995,0.2129319398246914,305.4250032667367,0.3913452040212186,544.9355427331,0.6982333105291122,79.7552407,77.52359656675013,73.29231863881634,5275416.328113,2804327.871184995,1366.4,1503.04
3243,B1203,19849.7407106,11858.446989,11811.471569149006,4788.347878606833,7991.293721599999,0.40258932537756287,8038.269141450994,0.40495587618222445,15061.392831993166,0.7587702555706535,15938.600669899999,15537.338957651102,14689.302975036073,5275416.328113,2804327.871184995,258587.2,284445.92000000004
3244,B3086,1081.6855871,700.7978331,645.1788290985482,301.384362280992,380.887754,0.3521242757991815,436.5067580014518,0.4035431027344339,780.301224819008,0.7213752629458586,378.8217787,361.88256122084266,342.130824180631,5275416.328113,2804327.871184995,5883.200000000001,6471.520000000001
3245,B4489,8132.3303866,4969.6674345,4906.269055633825,1990.5680344219686,3162.6629520999995,0.3888999587758091,3226.061330966175,0.3966958027531566,6141.7623521780315,0.7552278449358236,4116.7858157,4015.226448641366,3796.073315915336,5275416.328113,2804327.871184995,67216.0,73937.6
