,Date,Enet1_B1022,Enet1_B1031,Enet1_B1016,Enet1_B1015,Enet1_B1018,Enet1_B1021,Enet1_B1020,Enet1_B1024,Enet1_B1017,Enet1_B1013,Enet1_B1023,Enet1_B1019,Enet1_B1025,EC_demand,EC_surplus,EC_to_GRID,GRID_to_EC,EFF,NOM_CAP_kWh,SOC,ESOC_D,ESOC_C,DISC,CHAR,EC_to_GRID_B,GRID_to_EC_B
4919,2005-07-24 23:00:00,0.356,0.691,0.26,0.35,0.245,0.593,0.669,0.729,0.626,0.597,0.725,0.655,0.726,7.2219999999999995,0.0,0.0,7.2219999999999995,0.95,200.8456731780822,454.59314208363037,401.3329221413088,115.99684210526652,7.6021052631578945,0.0,0.0,0.0
4920,2005-07-25 00:00:00,0.079,0.064,0.123,0.112,0.128,0.073,0.104,0.084,0.058,0.081,0.076,0.101,0.092,1.175,0.0,0.0,1.175,0.95,200.8456731780822,453.3562999783672,393.7308168781509,123.59894736842443,1.236842105263158,0.0,0.0,0.0
4921,2005-07-25 01:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,451.96998418889353,392.4939747728877,124.83578947368761,1.3863157894736842,0.0,0.0,0.0
4922,2005-07-25 02:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,450.5836683994199,391.10765898341407,126.22210526316127,1.3863157894736842,0.0,0.0,0.0
4923,2005-07-25 03:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,449.1973526099462,389.7213431939404,127.60842105263492,1.3863157894736842,0.0,0.0,0.0
4924,2005-07-25 04:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,447.81103682047257,388.33502740446676,128.99473684210858,1.3863157894736842,0.0,0.0,0.0
4925,2005-07-25 05:00:00,0.111,0.09,0.123,0.113,0.128,0.103,0.105,0.085,0.082,0.081,0.107,0.102,0.093,1.323,0.0,0.0,1.323,0.95,200.8456731780822,446.4184052415252,386.9487116149931,130.38105263158224,1.3926315789473684,0.0,0.0,0.0
4926,2005-07-25 06:00:00,-3.215,-2.731,-3.9410000000000003,-2.895,-2.872,-2.511,-2.67,-2.6189999999999998,-2.9829999999999997,-2.7110000000000003,-3.375,-2.788,-2.098,0.0,-37.409,37.409,0.0,0.95,200.8456731780822,481.9569552415252,385.5560800360457,131.7736842105296,0.0,35.53855,1.8704499999999982,0.0
4927,2005-07-25 07:00:00,-8.1,-7.677999999999999,-9.456,-6.7330000000000005,-6.465,-6.505,-6.765,-6.8740000000000006,-8.572,-6.8340000000000005,-9.318999999999999,-7.754,-5.929,0.0,-96.98400000000001,96.98400000000001,0.0,0.95,200.8456731780822,573.3803327415283,421.0946300360457,96.23513421052962,0.0,91.42337750000314,5.560622499996867,0.0
4928,2005-07-25 08:00:00,-9.874,-9.38,-10.785,-8.817,-8.667,-8.833,-9.059,-8.995000000000001,-9.669,-8.568,-10.778,-9.402999999999999,-8.219,0.0,-121.047,121.047,0.0,0.95,200.8456731780822,577.9515016165285,512.5180075360488,4.811756710526538,0.0,4.571168875000211,116.47583112499979,0.0
4929,2005-07-25 09:00:00,-9.942,-9.55,-10.355,-9.233,-9.251,-9.411999999999999,-9.482999999999999,-9.4,-9.573,-9.058,-10.339,-9.659,-9.075,0.0,-124.32999999999998,124.32999999999998,0.0,0.95,200.8456731780822,578.1800600602785,517.089176411049,0.24058783552629848,0.0,0.22855844374998355,124.10144155625,0.0
4930,2005-07-25 10:00:00,-10.552,-10.371,-11.075000000000001,-10.232,-10.105,-10.112,-10.283,-10.475,-10.616999999999999,-10.363999999999999,-11.100000000000001,-10.491999999999999,-9.69,0.0,-135.46800000000002,135.46800000000002,0.0,0.95,200.8456731780822,578.191487982466,517.317734854799,0.01202939177630924,0.0,0.011427922187493778,135.45657207781252,0.0
4931,2005-07-25 11:00:00,-10.482000000000001,-10.431000000000001,-10.745000000000001,-10.462,-10.375,-10.411999999999999,-10.562999999999999,-10.685,-10.556999999999999,-10.584,-10.83,-10.472,-10.08,0.0,-136.678,136.678,0.0,0.95,200.8456731780822,578.1920593785753,517.3291627769865,0.0006014695887870403,0.0,0.0005713961093476882,136.67742860389066,0.0
4932,2005-07-25 12:00:00,-9.261,-9.762,-8.926,-9.517999999999999,-9.002,-10.115,-10.472,-9.305,-7.72,-8.142,-9.383999999999999,-6.987,-8.256,0.0,-116.85,116.85,0.0,0.95,200.8456731780822,578.1920879483808,517.3297341730959,3.0073479479142406e-05,0.0,2.8569805505185285e-05,116.84997143019449,0.0
4933,2005-07-25 13:00:00,-8.597000000000001,-9.363999999999999,-8.581999999999999,-9.283999999999999,-9.125,-9.048,-9.011999999999999,-8.435,-7.0969999999999995,-8.291,-7.869,-7.167,-7.705,0.0,-109.576,109.576,0.0,0.95,200.8456731780822,578.1920893768711,517.3297627429014,1.5036739569040947e-06,0.0,1.4284902590588898e-06,109.57599857150973,0.0
4934,2005-07-25 14:00:00,-7.045000000000001,-8.561,-6.9559999999999995,-7.666,-7.464,-7.475,-7.503000000000001,-6.987,-5.970000000000001,-6.931,-6.476999999999999,-5.901,-6.327999999999999,0.0,-91.26400000000001,91.26400000000001,0.0,0.95,200.8456731780822,578.1920894482956,517.3297641713916,7.518372058257228e-08,0.0,7.142453455344366e-08,91.26399992857547,0.0
4935,2005-07-25 15:00:00,-5.159000000000001,-6.911,-5.135,-6.615,-6.2620000000000005,-6.181,-6.470000000000001,-6.046,-4.324,-6.058,-4.832,-4.2299999999999995,-4.4799999999999995,0.0,-72.703,72.703,0.0,0.95,200.8456731780822,578.1920894518669,517.3297642428162,3.759168976102956e-09,0.0,3.5712105272978075e-09,72.70299999642879,0.0
4936,2005-07-25 16:00:00,-4.035,-5.7459999999999996,-3.891,-5.409000000000001,-4.971,-5.29,-5.633000000000001,-5.054,-3.2600000000000002,-4.8469999999999995,-3.908,-3.0669999999999997,-3.4629999999999996,0.0,-58.574,58.574,0.0,0.95,200.8456731780822,578.1920894520454,517.3297642463874,1.879243427538313e-10,0.0,1.7852812561613972e-10,58.57399999982147,0.0
